ind_id,gender,car_owner,propert_owner,children,annual_income,type_income,education,marital_status,housing_type,work_phone,phone,email_id,family_members,work_experience,age,label
5067893,M,Y,Y,0,292500.0,Working,Secondary / secondary special,Married,Rented apartment,0,0,0,2,3.0,47.0,0
5067924,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,-0.0,63.0,0
5067926,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,-0.0,63.0,0
5067949,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,1,1,1,10.0,50.0,0
5067961,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,0,0,0,2,11.0,61.0,0
5067982,M,Y,Y,0,153000.0,Working,Higher education,Separated,With parents,0,0,1,1,21.0,55.0,0
5068019,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10.0,43.0,0
5068038,F,N,N,0,112500.0,State servant,Secondary / secondary special,Married,With parents,0,0,0,2,26.0,47.0,0
5068147,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,-0.0,56.0,0
5068156,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,9.0,54.0,0
5068196,M,Y,Y,0,173250.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,0,2,7.0,45.0,0
5068233,M,N,Y,1,112500.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,0,3,1.0,39.0,0
5068238,F,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,7.0,31.0,0
5068262,F,N,N,2,157500.0,State servant,Higher education,Married,House / apartment,0,0,0,4,15.0,35.0,0
5068310,M,N,Y,1,198000.0,Commercial associate,Incomplete higher,Single / not married,House / apartment,0,0,0,2,1.0,27.0,0
5068320,F,N,Y,0,189000.0,Pensioner,Higher education,Separated,House / apartment,0,0,0,1,-0.0,63.0,0
5068324,F,N,Y,0,171000.0,Working,Higher education,Married,House / apartment,0,0,0,2,11.0,51.0,0
5068337,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,1,0,2,2.0,28.0,0
5068339,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,1,0,2,2.0,28.0,0
5068340,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,1,1,0,2,2.0,28.0,0
5068367,F,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,9.0,39.0,0
5068378,F,N,Y,1,126000.0,Working,Higher education,Married,House / apartment,1,1,1,3,4.0,35.0,0
5068389,F,Y,Y,1,270000.0,Working,Higher education,Separated,House / apartment,0,1,0,2,1.0,39.0,1
5068390,F,Y,Y,1,270000.0,Working,Higher education,Separated,House / apartment,0,1,1,2,1.0,39.0,0
5068456,F,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,8.0,38.0,1
5068465,F,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,3,6.0,28.0,0
5068470,F,N,N,1,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,2.0,42.0,0
5068491,M,N,N,1,315000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,3,1.0,51.0,0
5068511,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,2,8.0,44.0,0
5068523,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,1,1,2.0,34.0,0
5068548,M,Y,Y,0,117000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,3.0,53.0,0
5068631,F,Y,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,10.0,59.0,0
5068648,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,With parents,0,0,0,1,3.0,32.0,0
5068651,F,Y,Y,0,360000.0,State servant,Higher education,Separated,House / apartment,0,0,0,1,6.0,53.0,1
5068671,M,N,Y,0,247500.0,Working,Incomplete higher,Married,House / apartment,0,0,0,2,2.0,26.0,0
5068692,M,N,Y,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,3.0,33.0,0
5068712,F,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,15.0,37.0,0
5068747,F,N,N,0,157500.0,Working,Higher education,Civil marriage,With parents,0,0,0,2,1.0,37.0,0
5068807,M,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,0,0,1,3,2.0,33.0,0
5068811,F,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,40.0,0
5068843,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,12.0,63.0,0
5068888,F,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,14.0,65.0,0
5068963,M,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,2,9.0,42.0,0
5069007,M,Y,Y,0,337500.0,Working,Higher education,Married,With parents,0,0,0,2,4.0,30.0,0
5069028,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,2,4.0,46.0,0
5069051,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,49.0,0
5069057,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,49.0,0
5069066,M,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,9.0,27.0,0
5069117,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,-0.0,57.0,0
5069141,F,N,N,0,135000.0,Commercial associate,Higher education,Married,With parents,0,0,1,2,2.0,43.0,0
5069169,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,1,2,3.0,29.0,0
5069199,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,3,9.0,38.0,0
5069216,F,Y,Y,0,256500.0,Commercial associate,Higher education,Married,House / apartment,1,0,0,2,5.0,31.0,1
5069218,F,Y,Y,0,256500.0,Commercial associate,Higher education,Single / not married,House / apartment,1,0,0,2,5.0,31.0,1
5069227,F,Y,Y,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2,3.0,48.0,0
5069257,F,Y,Y,1,67500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,1,3,3.0,36.0,0
5069289,F,N,Y,0,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,0,0,2,10.0,41.0,0
5069292,F,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,0,3,8.0,43.0,0
5069296,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,58.0,0
5069307,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,4.0,43.0,1
5069380,M,N,Y,0,337500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,4.0,46.0,0
5069399,M,N,Y,0,157500.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,5.0,23.0,0
5069466,F,Y,Y,0,166500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,9.0,34.0,0
5074705,F,N,Y,0,157500.0,Working,Higher education,Single / not married,House / apartment,0,0,0,1,30.0,61.0,0
5074735,M,Y,Y,2,216000.0,State servant,Higher education,Married,House / apartment,0,0,0,4,8.0,31.0,0
5074739,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,0,0,0,3,11.0,37.0,0
5078805,F,N,Y,0,306000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,9.0,52.0,0
5078820,F,N,N,2,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,4,14.0,40.0,1
5078841,M,N,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,9.0,56.0,0
5078842,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,3,1.0,29.0,0
5078924,M,N,Y,0,270000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,3.0,45.0,0
5078931,M,N,N,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,0,1,0,1,1.0,44.0,0
5078945,F,N,Y,2,180000.0,Working,Incomplete higher,Separated,House / apartment,1,0,0,3,10.0,34.0,1
5078946,F,N,Y,2,180000.0,Working,Incomplete higher,Separated,House / apartment,1,0,0,3,10.0,34.0,1
5079004,F,N,Y,0,165600.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,1,0,1,-0.0,59.0,0
5079016,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,3.0,28.0,0
5079017,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,4,3.0,28.0,0
5079035,F,N,Y,0,135000.0,Pensioner,Lower secondary,Married,House / apartment,0,0,0,2,-0.0,62.0,0
5079057,M,Y,N,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,19.0,41.0,0
5079075,F,N,Y,0,216000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,2,5.0,43.0,0
5079127,M,N,Y,0,270000.0,Working,Higher education,Married,House / apartment,0,0,0,2,7.0,33.0,0
5079141,F,N,Y,2,67500.0,Working,Secondary / secondary special,Separated,House / apartment,1,0,0,3,9.0,38.0,0
5079166,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,0,0,0,2,4.0,38.0,1
5079167,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,0,0,0,2,4.0,38.0,1
5079168,M,Y,N,0,202500.0,Working,Secondary / secondary special,Married,With parents,0,0,0,2,4.0,38.0,1
5079181,F,N,N,0,112500.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,2,7.0,28.0,0
5085704,M,Y,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,54.0,0
5085768,M,Y,Y,1,405000.0,State servant,Higher education,Married,House / apartment,0,0,0,3,14.0,32.0,0
5085769,F,N,Y,0,171000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,5.0,53.0,0
5085780,M,N,Y,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,12.0,50.0,0
5085826,F,N,N,0,351000.0,Commercial associate,Higher education,Married,House / apartment,0,1,0,2,3.0,60.0,0
5085861,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,15.0,50.0,0
5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,15.0,50.0,0
5085886,M,Y,Y,0,315000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,4.0,52.0,1
5085990,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,60.0,0
5086006,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,0,0,0,1,-0.0,59.0,0
5086060,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2,26.0,57.0,0
5086062,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2,26.0,57.0,0
5087536,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1,6.0,28.0,0
5087538,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,0,1,0,1,6.0,28.0,0
5087756,F,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,42.0,0
5087819,M,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,5.0,44.0,0
5087829,M,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,Rented apartment,1,0,1,2,7.0,29.0,0
5087852,F,Y,N,0,202500.0,State servant,Secondary / secondary special,Married,House / apartment,0,1,0,2,33.0,54.0,0
5087880,F,N,N,0,234000.0,State servant,Higher education,Civil marriage,House / apartment,0,0,1,2,15.0,61.0,0
5087944,F,N,Y,0,72000.0,Working,Secondary / secondary special,Widow,House / apartment,1,1,0,1,6.0,55.0,0
5087994,M,Y,Y,1,180000.0,Commercial associate,Incomplete higher,Civil marriage,House / apartment,0,0,0,3,19.0,43.0,0
5088055,F,N,Y,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,9.0,50.0,0
5088101,F,Y,Y,0,270000.0,Working,Secondary / secondary special,Separated,House / apartment,0,0,0,1,2.0,47.0,0
5088161,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,3.0,36.0,0
5088163,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,3.0,36.0,0
5088181,F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,1,1,0,1,6.0,54.0,0
5088205,F,N,Y,0,153000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,0,1,0,1,-0.0,60.0,0
5088279,F,N,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,20.0,55.0,0
5088433,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,5.0,49.0,0
5088450,F,N,Y,0,157500.0,State servant,Secondary / secondary special,Widow,House / apartment,0,1,0,1,6.0,63.0,0
5088501,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,0,0,0,2,2.0,60.0,0
5088503,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,0,0,0,2,2.0,60.0,0
5088687,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3,5.0,52.0,0
5088689,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,3,5.0,52.0,0
5088699,F,Y,Y,0,252000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,4.0,49.0,0
5088805,M,Y,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2,11.0,38.0,0
5088834,F,N,Y,0,612000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,1,2,11.0,35.0,0
5088836,F,N,Y,0,612000.0,State servant,Secondary / secondary special,Married,House / apartment,0,0,1,2,11.0,35.0,0
5088851,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,0,0,1,2,7.0,32.0,0
5088853,F,Y,Y,0,112500.0,Working,Higher education,Married,House / apartment,0,0,1,2,7.0,32.0,0
5088987,F,N,N,2,171000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4,4.0,41.0,0
5089070,M,N,N,3,180000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,5,10.0,39.0,0
5089117,F,Y,N,0,90000.0,Working,Higher education,Single / not married,House / apartment,1,1,0,1,16.0,44.0,0
5089137,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,0,1,0,2,15.0,39.0,0
5089162,F,Y,N,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,2,7.0,56.0,1
5089218,F,Y,N,1,171000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,3,18.0,39.0,0
5089225,M,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,1,0,2,-0.0,64.0,0
5089240,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,0,1,1,1,34.0,54.0,0
5089269,F,N,N,0,72000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,5.0,52.0,0
5089275,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,0,1,1,2,10.0,38.0,0
5089320,F,Y,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,2,3.0,32.0,0
5089474,M,N,N,0,180000.0,Working,Higher education,Married,House / apartment,0,0,0,2,10.0,40.0,0
5089497,F,N,N,1,112500.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,2,4.0,55.0,0
5089512,F,Y,N,1,405000.0,Working,Secondary / secondary special,Married,Rented apartment,1,1,1,3,5.0,38.0,0
5089556,F,Y,N,0,171000.0,Working,Incomplete higher,Single / not married,House / apartment,1,0,0,1,9.0,32.0,0
5089580,F,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,1,1,0,2,2.0,32.0,0
5089596,M,Y,N,0,315000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,2,3.0,39.0,0
5089626,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,2,1.0,45.0,0
5089632,F,N,N,0,315000.0,Commercial associate,Higher education,Married,House / apartment,1,1,1,2,1.0,45.0,0
5089658,F,N,N,0,99000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,2.0,45.0,0
5089681,F,N,N,0,261000.0,Commercial associate,Incomplete higher,Married,House / apartment,1,0,0,2,3.0,28.0,0
5089719,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,2,13.0,55.0,0
5089722,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,1,1,1,9.0,49.0,0
5089736,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,19.0,53.0,0
5089737,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,19.0,53.0,0
5089760,M,Y,Y,0,180000.0,State servant,Higher education,Single / not married,House / apartment,0,0,1,1,3.0,23.0,0
5089770,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,4,7.0,30.0,0
5089887,F,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,0,0,0,2,5.0,30.0,0
5089896,F,N,Y,0,67500.0,Pensioner,Higher education,Single / not married,Municipal apartment,0,0,1,1,-0.0,65.0,0
5089934,M,Y,N,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,14.0,53.0,0
5089954,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,6.0,35.0,0
5089959,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0,0,0,3,6.0,35.0,1
5090027,F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,0,1,1,2,2.0,28.0,0
5090039,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,0,0,0,3,18.0,38.0,0
5090049,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,1.0,44.0,0
5090082,M,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,5.0,42.0,0
5090126,M,Y,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,5.0,38.0,0
5090166,F,N,Y,1,675000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,2,3.0,43.0,1
5090186,M,Y,Y,0,450000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,-0.0,65.0,0
5090214,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,1.0,30.0,1
5090216,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,1.0,30.0,1
5090232,F,N,Y,0,135000.0,Working,Secondary / secondary special,Widow,House / apartment,0,0,0,1,26.0,61.0,0
5090302,F,N,Y,0,405000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,1,2,14.0,48.0,0
5090310,M,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,68.0,0
5090335,F,Y,Y,0,144000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,1,0,2,11.0,36.0,0
5090383,F,Y,Y,0,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2,4.0,43.0,0
5090386,F,N,Y,0,247500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,1,38.0,59.0,0
5090415,F,Y,N,0,216000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,0,1,28.0,55.0,0
5090464,F,N,N,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,2,16.0,46.0,0
5090470,M,N,Y,1,900000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,13.0,43.0,0
5090493,F,N,N,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,59.0,0
5090509,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,0,0,0,2,1.0,30.0,0
5090549,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,42.0,0
5090612,F,Y,N,0,202500.0,Working,Higher education,Married,House / apartment,0,0,0,2,8.0,38.0,0
5090701,F,N,N,0,594000.0,Pensioner,Higher education,Single / not married,Municipal apartment,0,0,0,1,-0.0,48.0,0
5090705,F,N,N,0,202500.0,Pensioner,Higher education,Single / not married,House / apartment,0,0,0,1,-0.0,64.0,0
5090780,F,N,N,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,10.0,33.0,0
5090788,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,2,4.0,30.0,0
5090790,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,0,0,0,2,20.0,42.0,0
5090793,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,0,1,0,2,10.0,39.0,0
5090805,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,19.0,47.0,0
5090861,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,6.0,55.0,0
5090871,F,N,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,4,4.0,39.0,0
5090925,F,N,Y,0,243000.0,Commercial associate,Secondary / secondary special,Married,With parents,0,0,0,2,10.0,47.0,0
5090942,M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,4.0,37.0,0
5090954,F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,0,1,1,1,34.0,54.0,0
5090995,M,Y,Y,0,405000.0,Working,Higher education,Married,House / apartment,1,1,1,2,8.0,29.0,0
5091006,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,9.0,48.0,0
5091016,F,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,12.0,40.0,0
5091048,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,4,7.0,43.0,0
5091057,F,N,Y,2,270000.0,Commercial associate,Higher education,Married,House / apartment,0,0,1,4,7.0,43.0,0
5091101,M,N,Y,0,198000.0,Pensioner,Higher education,Married,House / apartment,0,0,0,2,-0.0,68.0,0
5091144,M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,4.0,30.0,0
5091171,M,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,66.0,0
5091222,F,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,5,5.0,41.0,0
5091280,M,N,Y,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3,2.0,33.0,0
5091369,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,4.0,43.0,0
5091374,M,Y,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,4.0,43.0,0
5091382,F,Y,Y,2,216000.0,Working,Higher education,Married,House / apartment,0,0,0,4,14.0,35.0,0
5091400,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,With parents,0,0,0,2,3.0,34.0,0
5091405,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,6.0,49.0,0
5091406,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,0,1,6.0,49.0,0
5091416,F,N,Y,0,225000.0,Working,Higher education,Married,House / apartment,1,1,0,2,9.0,45.0,0
5091457,F,N,Y,2,103500.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4,19.0,44.0,0
5091549,F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,1,0,2,8.0,34.0,0
5091564,F,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,1,0,3,5.0,41.0,0
5091630,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,18.0,54.0,0
5091639,M,Y,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,9.0,50.0,0
5091651,F,Y,Y,1,252000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,0,0,0,2,3.0,30.0,0
5091708,F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,0,0,0,2,11.0,34.0,0
5091718,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,39.0,0
5091735,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,6.0,41.0,0
5091737,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,6.0,41.0,0
5091753,M,Y,N,2,135000.0,Working,Higher education,Married,House / apartment,0,0,0,4,5.0,35.0,0
5091766,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,48.0,0
5091771,M,N,Y,0,247500.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,7.0,48.0,0
5091778,M,N,Y,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,0,4,4.0,30.0,0
5091792,M,Y,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,0,0,3,9.0,42.0,0
5091795,F,Y,N,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,3,3.0,42.0,0
5091822,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,17.0,41.0,0
5091824,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0,0,0,1,17.0,41.0,0
5091826,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,0,0,0,2,-0.0,65.0,0
5091880,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,0,0,0,2,20.0,51.0,0
5091894,M,N,N,0,157500.0,Commercial associate,Higher education,Single / not married,House / apartment,0,0,0,1,5.0,28.0,0
5091921,F,N,Y,2,72000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,4,16.0,43.0,0
5091925,F,Y,Y,0,405000.0,Commercial associate,Incomplete higher,Married,House / apartment,0,1,0,2,11.0,51.0,0
5091929,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,0,0,0,2,2.0,50.0,0
5091963,M,Y,N,0,180000.0,Working,Secondary / secondary special,Married,Municipal apartment,1,0,0,2,4.0,52.0,0
5091983,M,N,Y,0,112500.0,Commercial associate,Higher education,Married,House / apartment,1,0,1,2,3.0,60.0,0
5092020,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,1,1,0,2,3.0,37.0,0
